0.454450	0.515901	0.575482	0.622882	0.659819	0.691982	0.724952	0.753150	0.777231	0.798096	0.816782	0.835013	0.852978	0.871205	0.889120	0.906087	0.922069	0.937098	0.950598	0.962263	0.972260	0.980598	0.987322	0.992719	0.996544	0.998954	1.000000	0.999445	0.996703	0.991686	0.984219	0.973911	0.960525	0.944194	0.924772	0.902417	0.877220	0.849057	0.817730	0.783552	0.746776	0.707508	0.665793	0.621869	0.576217	0.529510	0.482408	0.435521	0.389673	0.346055	0.305413	0.268056	0.234185	0.203971	0.177379	0.154059	0.133606	0.115699	0.100012	0.086214	0.073985	0.063272	0.053953	0.045879	0.038880	0.032827	0.027543	0.022925	0.018861	0.015278	0.012101	0.009351	0.006997	0.005035	0.003452	0.002226	0.001305	0.000669	0.000276	0.000074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.504750	0.530246	0.570347	0.613293	0.652951	0.688198	0.719660	0.747704	0.772525	0.794592	0.814667	0.833549	0.851803	0.869656	0.887031	0.903705	0.919439	0.934007	0.947188	0.958817	0.968828	0.977231	0.984079	0.989420	0.993276	0.995631	0.996397	0.995391	0.992368	0.987076	0.979278	0.968764	0.955380	0.939049	0.919752	0.897501	0.872306	0.844171	0.813132	0.779290	0.742795	0.703815	0.662560	0.619333	0.574567	0.528817	0.482726	0.437013	0.392460	0.349842	0.309810	0.272820	0.239140	0.208872	0.181955	0.158191	0.137294	0.118946	0.102835	0.088675	0.076228	0.065314	0.055779	0.047479	0.040268	0.034002	0.028545	0.023776	0.019596	0.015927	0.012716	0.009932	0.007552	0.005561	0.003939	0.002659	0.001691	0.000997	0.000535	0.000256	0.000109	0.000043	0.000018	0.000010	0.000007	0.000005	0.000004	0.000004	0.000003	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	
0.531176	0.547732	0.576647	0.611908	0.648374	0.683006	0.714596	0.742954	0.768331	0.791182	0.812069	0.831552	0.850070	0.867870	0.884998	0.901356	0.916769	0.931042	0.943998	0.955501	0.965475	0.973893	0.980765	0.986106	0.989910	0.992135	0.992681	0.991393	0.988073	0.982502	0.974470	0.963794	0.950335	0.934003	0.914752	0.892569	0.867464	0.839466	0.808632	0.775060	0.738890	0.700312	0.659576	0.617015	0.573060	0.528238	0.483165	0.438515	0.394987	0.353247	0.313870	0.277292	0.243792	0.213490	0.186360	0.162261	0.140968	0.122213	0.105718	0.091223	0.078495	0.067337	0.057577	0.049061	0.041643	0.035184	0.029557	0.024645	0.020353	0.016602	0.013334	0.010509	0.008096	0.006071	0.004410	0.003085	0.002065	0.001313	0.000787	0.000443	0.000234	0.000117	0.000058	0.000030	0.000018	0.000012	0.000009	0.000008	0.000006	0.000005	0.000004	0.000003	0.000003	0.000002	0.000002	0.000001	0.000001	0.000001	0.000000	0.000000	
0.549670	0.562178	0.584952	0.614407	0.646844	0.679369	0.710214	0.738592	0.764373	0.787798	0.809271	0.829220	0.848002	0.865849	0.882853	0.898986	0.914138	0.928164	0.940922	0.952292	0.962194	0.970582	0.977435	0.982740	0.986467	0.988557	0.988910	0.987385	0.983810	0.977996	0.969760	0.958935	0.945391	0.929034	0.909809	0.887694	0.862696	0.834851	0.804227	0.770929	0.735106	0.696964	0.656771	0.614874	0.571702	0.527764	0.483640	0.439954	0.397338	0.356390	0.317630	0.281465	0.248169	0.217878	0.190599	0.166234	0.144604	0.125485	0.108633	0.093807	0.080785	0.069365	0.059368	0.050633	0.043013	0.036371	0.030580	0.025532	0.021128	0.017292	0.013961	0.011087	0.008635	0.006572	0.004870	0.003501	0.002430	0.001623	0.001038	0.000635	0.000371	0.000209	0.000115	0.000063	0.000037	0.000023	0.000016	0.000012	0.000010	0.000008	0.000006	0.000005	0.000004	0.000003	0.000003	0.000002	0.000001	0.000001	0.000001	0.000001	
0.564092	0.574246	0.593143	0.618391	0.647280	0.677386	0.706928	0.734850	0.760707	0.784476	0.806368	0.826683	0.845703	0.863635	0.880586	0.896568	0.911521	0.925344	0.937925	0.949160	0.958969	0.967295	0.974097	0.979338	0.982971	0.984925	0.985101	0.983368	0.979573	0.973547	0.965128	0.954165	0.940535	0.924146	0.904940	0.882890	0.858005	0.830324	0.799920	0.766908	0.731450	0.693761	0.654121	0.612882	0.570465	0.527364	0.484123	0.441321	0.399538	0.359317	0.321136	0.285375	0.252299	0.222056	0.194678	0.170100	0.148184	0.128740	0.111556	0.096411	0.083092	0.071403	0.061163	0.052207	0.044387	0.037565	0.031617	0.026434	0.021920	0.017996	0.014596	0.011668	0.009170	0.007065	0.005322	0.003907	0.002788	0.001928	0.001289	0.000832	0.000518	0.000313	0.000185	0.000108	0.000064	0.000040	0.000026	0.000019	0.000014	0.000011	0.000009	0.000007	0.000006	0.000005	0.000004	0.000003	0.000002	0.000001	0.000001	0.000001	
0.575979	0.584574	0.600783	0.622890	0.648842	0.676648	0.704685	0.731828	0.757448	0.781312	0.803450	0.824028	0.843244	0.861269	0.878207	0.894092	0.908898	0.922556	0.934980	0.946083	0.955788	0.964030	0.970756	0.975913	0.979440	0.981259	0.981270	0.979350	0.975359	0.969146	0.960562	0.949472	0.935760	0.919338	0.900147	0.878164	0.853396	0.825885	0.795712	0.763000	0.727918	0.690692	0.651607	0.611013	0.569326	0.527017	0.484602	0.442619	0.401603	0.362057	0.324420	0.289051	0.256207	0.226039	0.198601	0.173855	0.151695	0.131962	0.114470	0.099020	0.085411	0.073453	0.062967	0.053789	0.045769	0.038770	0.032667	0.027352	0.022728	0.018713	0.015241	0.012254	0.009705	0.007555	0.005767	0.004307	0.003140	0.002230	0.001540	0.001033	0.000673	0.000427	0.000265	0.000162	0.000099	0.000062	0.000040	0.000028	0.000020	0.000015	0.000012	0.000009	0.000007	0.000006	0.000005	0.000004	0.000003	0.000002	0.000001	0.000001	
0.586116	0.593591	0.607817	0.627500	0.651033	0.676777	0.703294	0.729487	0.754642	0.778386	0.800602	0.821331	0.840688	0.858794	0.875738	0.891561	0.906256	0.919780	0.932068	0.943044	0.952639	0.960783	0.967416	0.972474	0.975887	0.977571	0.977426	0.975335	0.971168	0.964786	0.956055	0.944848	0.931060	0.914607	0.895434	0.873519	0.848872	0.821539	0.791607	0.759203	0.724506	0.687746	0.649212	0.609250	0.568265	0.526708	0.485068	0.443849	0.403548	0.364631	0.327509	0.292520	0.259912	0.229841	0.202375	0.177498	0.155130	0.135140	0.117365	0.101625	0.087734	0.075511	0.064781	0.055382	0.047164	0.039988	0.033732	0.028285	0.023550	0.019443	0.015895	0.012844	0.010241	0.008042	0.006208	0.004702	0.003488	0.002530	0.001792	0.001238	0.000835	0.000550	0.000355	0.000225	0.000142	0.000090	0.000059	0.000039	0.000028	0.000020	0.000015	0.000012	0.000009	0.000007	0.000006	0.000004	0.000003	0.000003	0.000002	0.000002	
0.594959	0.601587	0.614287	0.632044	0.653568	0.677493	0.702559	0.727735	0.752282	0.775740	0.797885	0.818657	0.838088	0.856247	0.873199	0.888979	0.903590	0.917004	0.929172	0.940030	0.949512	0.957551	0.964080	0.969029	0.972322	0.973871	0.973578	0.971328	0.966999	0.960465	0.951599	0.940288	0.926431	0.909952	0.890801	0.868957	0.844436	0.817288	0.787602	0.755515	0.721207	0.684914	0.646924	0.607577	0.567267	0.526426	0.485517	0.445014	0.405382	0.367057	0.330424	0.295802	0.263433	0.233475	0.206005	0.181027	0.158483	0.138264	0.120230	0.104218	0.090058	0.077577	0.066607	0.056988	0.048572	0.041222	0.034813	0.029234	0.024387	0.020186	0.016558	0.013441	0.010780	0.008530	0.006647	0.005094	0.003833	0.002829	0.002044	0.001446	0.001001	0.000679	0.000452	0.000296	0.000192	0.000125	0.000081	0.000054	0.000037	0.000027	0.000020	0.000015	0.000012	0.000009	0.000007	0.000005	0.000004	0.000003	0.000002	0.000002	
0.602804	0.608768	0.620252	0.636442	0.656277	0.678605	0.702319	0.726471	0.750327	0.773382	0.795338	0.816053	0.835490	0.853666	0.870614	0.886358	0.900900	0.914222	0.926282	0.937029	0.946400	0.954329	0.960748	0.965582	0.968752	0.970168	0.969731	0.967331	0.962854	0.956180	0.947193	0.935787	0.921870	0.905371	0.886246	0.864480	0.840089	0.813131	0.783698	0.751931	0.718015	0.682186	0.644730	0.605981	0.566319	0.526160	0.485943	0.446115	0.407114	0.369347	0.333180	0.298914	0.266785	0.236951	0.209498	0.184445	0.161751	0.141329	0.123058	0.106793	0.092376	0.079646	0.068442	0.058607	0.049996	0.042472	0.035910	0.030199	0.025238	0.020941	0.017231	0.014044	0.011323	0.009018	0.007086	0.005485	0.004178	0.003127	0.002299	0.001658	0.001173	0.000815	0.000556	0.000374	0.000249	0.000164	0.000109	0.000073	0.000050	0.000035	0.000025	0.000019	0.000014	0.000011	0.000008	0.000006	0.000005	0.000004	0.000003	0.000003	
0.609853	0.615280	0.625773	0.640661	0.659058	0.679979	0.702451	0.725603	0.748728	0.771302	0.792978	0.813553	0.832931	0.851082	0.868006	0.883709	0.898190	0.911429	0.923393	0.934035	0.943297	0.951115	0.957420	0.962136	0.965181	0.966465	0.965890	0.963349	0.958734	0.951932	0.942834	0.931343	0.917374	0.900863	0.881770	0.860085	0.835832	0.809068	0.779893	0.748449	0.714924	0.679554	0.642621	0.604452	0.565414	0.525906	0.486346	0.447157	0.408751	0.371515	0.335792	0.301871	0.269981	0.240279	0.212860	0.187753	0.164934	0.144333	0.125846	0.109345	0.094685	0.081716	0.070284	0.060238	0.051434	0.043738	0.037024	0.031180	0.026104	0.021708	0.017915	0.014655	0.011871	0.009510	0.007525	0.005876	0.004522	0.003427	0.002555	0.001873	0.001349	0.000956	0.000666	0.000458	0.000311	0.000210	0.000141	0.000095	0.000065	0.000045	0.000032	0.000024	0.000018	0.000013	0.000010	0.000008	0.000006	0.000005	0.000004	0.000003	
